,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
0,Voto Anticipado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Voto en Prisión Preventiva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Sección 1109,108,592,15,174,92,319,1159,29,9,0,0,76,20,23,22,0,42,2680
3,Sección 1110,64,280,5,55,28,86,468,19,1,0,1,20,9,8,7,0,28,1079
4,Sección 1111,31,173,2,43,36,82,312,5,5,0,1,33,6,4,1,0,16,750
5,Sección 1112,43,214,4,44,18,67,256,15,4,0,0,22,2,6,5,0,13,713
6,Sección 1113,7,88,4,38,60,16,222,4,5,0,0,34,7,1,2,1,34,523
7,Sección 1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Sección 1115,8,78,4,38,39,8,269,5,0,0,0,14,9,5,3,0,16,496
9,Sección 1116,2,21,0,9,4,5,43,0,0,0,0,0,0,2,0,0,4,90
10,Sección 1117,7,26,1,8,11,6,106,0,0,0,0,2,0,0,0,0,4,171
11,Sección 1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Sección 1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Sección 1121,2,12,1,13,11,5,101,2,0,0,0,15,3,3,2,0,8,178
14,Sección 1122,7,83,2,9,13,22,193,1,0,0,0,9,3,1,4,0,9,356
15,Sección 1123,8,26,6,0,10,41,220,0,12,0,0,3,0,2,4,0,12,344
16,Sección 1124,3,32,3,9,20,40,198,5,1,0,0,20,2,6,5,0,13,357
17,Sección 1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Sección 1126,32,1,13,6,9,42,1,0,0,0,1,0,0,0,0,0,0,105
19,Sección 1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Sección 1128,0,27,0,19,8,6,79,0,0,0,0,0,0,0,0,0,2,141
21,Sección 1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Sección 1130,2,61,1,22,12,13,160,3,0,0,0,13,0,0,0,0,7,294
23,Sección 1131,0,74,0,0,0,16,261,0,0,0,0,0,0,0,0,0,17,368
24,Sección 1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Sección 1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Sección 1134,0,74,0,0,0,18,196,16,0,0,0,38,0,0,0,0,10,352
27,Sección 1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Sección 1136,4,32,1,7,26,7,40,2,1,0,0,1,0,1,3,0,3,128
29,Sección 1137,6,62,1,45,21,11,186,5,2,0,0,11,3,4,1,0,13,371
30,Sección 1138,38,147,9,63,79,81,591,8,0,0,0,27,1,7,18,0,13,1082
31,Sección 1139,38,62,1,17,20,31,230,0,0,0,0,0,0,0,0,0,7,406
32,Sección 1140,22,108,8,50,55,56,506,5,0,0,0,27,5,2,7,0,15,866
33,Sección 1141,21,29,3,19,26,36,178,0,4,0,0,0,0,24,0,0,4,344
34,Sección 1142,18,125,2,24,41,58,420,4,2,0,1,16,7,6,6,0,18,748
35,Sección 1143,0,10,5,3,12,0,81,0,0,0,0,11,1,5,0,0,2,130
36,Sección 1144,7,20,0,2,10,8,63,2,0,0,1,1,0,2,1,0,0,117
37,Sección 1145,23,44,6,35,33,54,379,5,0,0,0,17,0,0,0,0,7,603
38,Sección 1146,17,67,3,12,17,49,350,7,0,0,0,4,0,0,0,0,10,536
39,Sección 1147,22,119,3,35,83,88,699,2,1,0,1,30,3,3,12,0,23,1124
40,Sección 1148,5,71,4,9,87,47,508,61,1,0,0,15,1,3,11,0,8,831
41,Sección 1149,29,156,3,15,32,44,324,7,4,0,0,15,2,4,7,0,6,648
42,Sección 1150,19,136,10,35,83,73,512,6,0,0,0,21,4,6,4,0,20,929
43,Sección 1151,8,144,15,33,40,68,261,5,3,0,1,28,8,5,7,2,21,649
44,Sección 1152,9,111,7,29,60,66,443,7,2,2,0,23,5,2,9,1,14,790
45,Sección 1153,22,47,3,24,45,71,390,1,0,0,0,17,2,5,6,0,18,651
46,Sección 1154,4,6,0,8,10,14,94,0,0,0,0,3,0,0,0,0,2,141
47,Sección 1155,7,78,21,32,68,52,765,0,1,0,0,14,7,5,19,0,20,1089
48,Sección 1156,15,89,12,45,163,64,1290,3,2,0,0,43,5,8,17,0,23,1779
49,Sección 1157,1,28,0,9,18,5,148,1,1,0,0,7,3,0,1,0,2,224
50,Sección 1158,15,52,1,24,26,44,300,0,0,0,0,15,0,13,24,0,23,537
51,Sección 1159,17,95,4,31,42,45,416,5,1,0,0,17,2,3,6,0,25,709
52,Sección 1160,5,8,0,6,19,33,183,0,0,0,0,12,0,5,4,0,8,283
53,Sección 1161,13,47,4,33,20,127,463,0,0,0,0,0,0,0,0,0,0,707
54,Sección 1162,7,23,3,20,17,29,425,1,0,0,0,5,0,0,4,0,22,556
55,Sección 1163,8,12,1,22,42,36,193,0,0,0,0,10,0,0,0,0,16,340
56,Sección 1164,4,18,2,19,37,16,156,0,0,0,0,0,0,0,0,0,0,252
57,Sección 1165,26,48,2,26,38,47,410,1,0,0,0,21,3,4,6,0,17,649
58,Sección 1166,20,33,7,41,39,48,415,4,0,0,0,16,1,2,3,0,7,636
59,Sección 1167,11,29,6,26,27,29,365,5,1,0,1,9,4,3,4,1,10,531
60,Sección 1168,16,17,5,40,55,65,542,2,0,0,1,6,5,3,3,0,14,774
61,Sección 1169,4,64,4,0,0,13,282,0,0,0,0,0,0,0,0,0,8,375
62,Sección 1170,36,99,3,12,29,53,336,4,0,0,0,26,2,6,1,0,11,618
63,Sección 1171,30,71,1,38,30,81,496,12,0,0,1,20,4,2,4,0,10,800
64,Sección 1172,23,30,1,9,24,27,174,3,0,0,0,14,1,3,3,0,3,315
65,Sección 1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Sección 1174,39,90,10,52,51,133,612,1,1,1,0,15,3,4,2,1,20,1035
67,Sección 1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Sección 1176,6,19,2,10,16,10,175,1,0,1,0,7,1,4,4,0,1,257
69,Sección 1177,17,65,6,31,30,108,552,3,0,0,0,29,4,5,9,0,20,879
70,Sección 1178,1,56,2,9,13,9,156,4,2,0,0,5,1,3,3,0,2,266
71,Sección 1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Sección 1180,0,1,0,0,0,34,3,31,0,0,0,194,0,0,0,0,8,271
73,Sección 1181,10,53,8,48,45,48,593,1,0,0,0,11,2,2,2,0,25,848
74,Sección 1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Sección 1183,32,51,0,18,68,75,720,34,2,0,0,32,2,2,3,0,26,1065
76,Sección 1184,30,61,7,61,53,61,620,2,0,0,0,41,3,15,9,13,13,989
77,Sección 1185,15,69,3,17,25,97,293,2,2,0,1,14,0,3,3,0,9,553
78,Sección 1186,6,21,1,18,11,26,149,5,0,0,0,15,0,2,4,0,4,262
79,Sección 1187,25,64,16,44,60,65,474,1,0,0,0,10,2,4,1,0,14,780
80,Sección 1188,18,47,3,38,37,67,544,0,28,0,1,33,1,9,2,0,27,855
81,Sección 1189,180,85,2,38,135,66,362,21,1,2,0,30,5,4,11,0,11,953
82,Sección 1190,353,144,19,63,158,98,642,31,8,0,0,59,7,3,19,0,20,1624
83,Sección 1191,107,42,6,22,56,38,241,10,0,0,0,9,2,1,8,0,8,550
84,Sección 1192,132,79,1,26,68,34,265,9,5,0,0,20,5,2,14,1,15,676
85,Sección 1193,63,42,1,8,34,14,92,0,0,0,0,0,0,0,0,0,4,258
86,Sección 1194,160,90,0,14,42,29,181,26,3,1,0,20,0,1,3,0,7,577
87,Sección 1195,341,69,7,76,236,112,764,29,5,4,1,68,16,7,27,0,42,1804
88,Sección 1196,131,48,4,14,22,27,96,0,0,0,0,0,0,0,0,0,7,349
89,Sección 1197,164,55,3,27,80,42,286,15,2,0,0,27,9,6,8,0,16,740
90,Sección 1198,326,144,7,47,66,141,282,20,1,0,2,18,1,2,3,1,16,1077
91,Sección 1199,252,124,10,39,91,51,442,46,7,1,0,52,2,1,11,1,8,1138
92,Sección 1200,63,9,1,13,55,14,115,2,2,0,0,0,0,0,0,0,14,288
93,Sección 1201,157,48,4,35,116,48,390,12,4,0,0,31,7,9,22,0,13,896
94,Sección 1202,144,30,3,33,72,48,324,6,2,0,0,27,2,6,5,0,10,712
95,Sección 1203,230,81,11,83,303,93,678,19,4,2,1,45,15,15,13,0,43,1636
96,Sección 1204,57,23,2,33,56,14,222,7,2,0,0,6,2,4,1,0,11,440
97,Sección 1205,66,48,4,20,102,17,257,8,0,0,0,30,6,2,2,1,22,585
98,Sección 1206,113,30,6,46,112,30,336,6,1,0,0,26,8,5,7,0,10,736
99,Sección 1207,75,16,3,43,84,21,304,6,3,0,1,21,7,3,13,0,18,618
100,Sección 1208,54,8,1,27,48,10,183,4,1,0,0,9,1,5,6,0,7,364
101,Sección 1209,148,19,15,112,136,10,379,13,3,1,0,12,25,0,4,0,12,889
102,Sección 1210,87,38,2,32,47,22,186,10,0,0,0,23,4,2,8,0,13,474
103,Sección 1211,128,42,1,51,87,42,203,4,2,1,0,12,5,3,1,0,5,587
104,Sección 1212,192,92,2,65,96,52,535,14,4,0,1,35,11,6,14,0,18,1137
105,Sección 1213,69,34,3,31,97,25,550,39,0,0,0,0,0,0,0,0,15,863
106,Sección 1214,56,15,2,46,121,41,272,1,1,0,0,3,2,2,2,0,29,593
107,Sección 1215,113,23,15,47,151,29,448,10,0,0,1,119,8,8,14,1,20,1007
108,Sección 1216,93,26,27,60,114,37,589,7,0,0,0,41,8,9,11,0,36,1058
109,Sección 1217,135,29,8,103,194,51,810,3,1,0,0,24,9,6,13,0,47,1433
110,Sección 1218,106,43,9,94,229,61,853,9,2,0,0,45,15,10,26,1,26,1529
111,Sección 1219,32,5,2,19,47,20,123,0,0,0,0,0,0,0,0,0,2,250
112,Sección 1220,86,36,4,52,99,27,478,4,0,0,0,24,5,9,11,0,23,858
113,Sección 1221,39,26,2,31,95,25,428,3,4,0,0,16,1,10,9,0,6,695
114,Sección 1222,87,24,4,54,75,59,420,8,2,0,0,10,1,5,13,0,32,794
115,Sección 1223,21,42,0,38,35,13,227,5,5,0,0,13,0,10,6,0,15,430
116,Sección 1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Sección 1225,78,67,5,66,66,67,336,5,2,0,0,36,5,0,5,4,8,750
118,Sección 1226,46,34,3,58,52,98,355,1,2,0,0,21,2,2,9,0,24,707
119,Sección 1227,3,12,1,18,10,77,102,0,0,0,0,10,2,0,0,0,11,246
120,Sección 1228,2,0,0,7,6,9,85,0,0,0,0,0,0,0,0,0,3,112
121,Sección 1229,138,66,6,61,108,70,424,13,2,0,0,38,3,5,8,0,14,956
122,Sección 1230,49,56,8,67,54,84,786,2,2,0,0,44,6,11,19,0,21,1209
123,Sección 1231,70,72,5,17,10,30,228,7,0,0,0,19,2,2,4,1,6,473
124,Sección 1232,107,80,2,9,12,20,139,26,4,0,1,8,0,0,2,1,4,415
125,Sección 1233,408,252,17,78,103,168,1132,44,8,0,0,83,11,11,20,3,30,2368
126,Sección 1234,211,130,12,24,18,47,239,19,3,1,1,20,0,2,5,3,6,741
127,Sección 1235,27,60,3,36,32,41,371,5,0,0,0,24,2,3,6,0,4,614
128,Sección 1236,18,23,2,15,15,55,158,4,38,0,2,16,8,14,179,0,6,553
129,Sección 1237,11,26,8,37,45,37,390,20,0,0,0,26,9,8,7,1,17,642
130,Sección 1238,11,22,6,26,25,35,331,4,0,0,0,31,5,12,8,0,9,525
131,Sección 1239,33,36,7,36,56,32,552,3,0,0,0,11,3,1,3,0,16,789
132,Sección 1240,12,12,1,7,7,14,100,1,0,0,0,9,1,1,4,0,1,170
133,Sección 1241,4,19,0,9,4,10,118,2,1,0,1,5,2,1,2,0,4,182
134,Sección 1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Sección 1243,20,13,2,18,11,36,203,4,0,0,0,10,0,3,3,0,9,332
136,Sección 1244,44,57,6,52,38,61,553,9,1,0,0,41,4,6,6,0,17,895
137,Sección 1245,35,38,3,19,17,45,287,3,1,0,1,15,2,1,5,0,8,480
138,Sección 1246,117,99,9,32,23,52,280,20,5,0,1,31,2,3,7,0,9,690
139,Sección 1247,202,127,8,20,18,52,259,19,0,0,0,20,2,2,3,2,7,741
140,Sección 1248,122,60,5,3,9,23,71,9,1,0,0,5,1,0,4,0,4,317
141,Sección 1249,25,34,4,36,53,42,359,0,0,0,0,0,0,0,0,0,12,565
142,Sección 1250,16,29,2,17,29,44,274,3,1,0,0,21,5,11,5,2,4,463
143,Sección 1251,111,167,14,96,78,236,1480,28,2,1,1,89,5,9,19,2,32,2370
144,Sección 1252,51,77,10,64,67,110,817,14,2,0,0,63,7,6,22,0,30,1340
145,Sección 1253,53,57,10,31,60,212,349,2,0,0,11,29,7,7,9,4,6,847
146,Sección 1254,124,125,8,24,27,50,287,13,0,0,0,37,8,3,6,2,10,724
147,Sección 1255,151,100,10,13,22,32,210,15,3,0,0,31,1,0,1,14,2,605
148,Sección 1256,63,66,7,38,30,65,489,16,0,2,0,31,5,6,14,0,13,845
149,Sección 1257,44,80,4,64,37,73,475,10,4,0,0,72,7,3,11,1,23,908
150,Sección 1258,25,27,4,15,13,36,247,4,0,0,0,20,3,3,2,0,5,404
151,Sección 1259,44,73,17,46,73,122,950,22,2,1,2,43,4,5,7,0,21,1432
